 
add-none,2,100,400,173593,433,0
add-none,2,1000,4000,362557,90,0
add-none,2,10000,40000,618378,15,2576
add-none,2,100000,400000,5152483,12,-47226
add-none,4,100,800,224830,281,0
add-none,4,1000,8000,251426,31,-851
add-none,4,10000,80000,1561508,19,-2604
add-none,4,100000,800000,14559438,18,-85671
add-none,8,100,1600,316663,197,-11
add-none,8,1000,16000,439111,27,-897
add-none,8,10000,160000,2722953,17,-7550
add-none,8,100000,1600000,29632440,18,-130190
add-none,12,100,2400,449417,187,0
add-none,12,1000,24000,518074,21,733
add-none,12,10000,240000,4330464,18,86
add-none,12,100000,2400000,38951685,16,-68661
add-yield-none,2,10,40,149455,3736,0
add-yield-none,4,10,80,198982,2487,3
add-yield-none,8,10,160,351915,2199,3
add-yield-none,12,10,240,456328,1901,0
add-yield-none,2,20,80,162790,2034,14
add-yield-none,4,20,160,223487,1396,33
add-yield-none,8,20,320,346645,1083,86
add-yield-none,12,20,480,487070,1014,124
add-yield-none,2,40,160,200100,1250,23
add-yield-none,4,40,320,300858,940,11
add-yield-none,8,40,640,367302,573,107
add-yield-none,12,40,960,538903,561,123
add-yield-none,2,80,320,242921,759,0
add-yield-none,4,80,640,411350,642,63
add-yield-none,8,80,1280,610147,476,108
add-yield-none,12,80,1920,668432,348,59
add-yield-none,2,100,400,295595,738,24
add-yield-none,4,100,800,387442,484,85
add-yield-none,8,100,1600,563580,352,47
add-yield-none,12,100,2400,656914,273,185
add-yield-none,2,1000,4000,1801683,450,25
add-yield-none,4,1000,8000,2120794,265,77
add-yield-none,8,1000,16000,3460265,216,181
add-yield-none,12,1000,24000,4581516,190,166
add-yield-none,2,10000,40000,18923817,473,33
add-yield-none,4,10000,80000,17470809,218,-1032
add-yield-none,8,10000,160000,29478873,184,569
add-yield-none,12,10000,240000,37294276,155,-10856
add-yield-none,2,100000,400000,174494325,436,-29406
add-yield-none,4,100000,800000,293575104,366,-22644
add-yield-none,8,100000,1600000,519281834,324,37030
add-yield-none,12,100000,2400000,512322827,213,-49174
add-none,1,100,200,198464,992,0
add-none,1,1000,2000,210040,105,0
add-none,1,10000,20000,490618,24,0
add-none,1,100000,200000,1738617,8,0
add-none,1,1000000,2000000,20171967,10,0
add-none,2,100,400,240244,600,0
add-none,2,1000,4000,247450,61,-56
add-none,2,10000,40000,808646,20,1568
add-none,2,100000,400000,7173198,17,-3870
add-none,2,1000000,4000000,64764944,16,-18565
add-none,4,100,800,504578,630,0
add-none,4,1000,8000,482169,60,0
add-none,4,10000,80000,1638160,20,737
add-none,4,100000,800000,14621558,18,-41976
add-none,4,1000000,8000000,139313838,17,-224555
add-yield-none,1,100,200,999441,4997,0
add-yield-none,1,1000,2000,1869080,934,0
add-yield-none,1,10000,20000,17295126,864,0
add-yield-none,1,100000,200000,261721006,1308,0
add-yield-none,1,1000000,2000000,1839836241,919,0
add-yield-none,2,100,400,312961,782,28
add-yield-none,2,1000,4000,1887815,471,28
add-yield-none,2,10000,40000,16686128,417,26
add-yield-none,2,100000,400000,168172192,420,-20251
add-yield-none,2,1000000,4000000,3359989142,839,47212
add-yield-none,4,100,800,1108754,1385,48
add-yield-none,4,1000,8000,8792641,1099,41
add-yield-none,4,10000,80000,32968198,412,-3719
add-yield-none,4,100000,800000,436152299,545,14703
add-yield-none,4,1000000,8000000,4564542161,570,6473
add-yield-m,2,10000,40000,96571831,2414,0
add-yield-m,4,10000,80000,374682279,4683,0
add-yield-m,8,10000,160000,671214195,4195,0
add-yield-m,12,10000,240000,1070054935,4458,0
add-yield-c,2,10000,40000,31192009,779,0
add-yield-c,4,10000,80000,127569119,1594,0
add-yield-c,8,10000,160000,182945159,1143,0
add-yield-c,12,10000,240000,428107043,1783,0
add-yield-s,2,10000,40000,90219695,2255,0
add-yield-s,4,10000,80000,127258405,1590,0
add-yield-s,8,1000,16000,51939720,3246,0
add-yield-s,12,1000,24000,617193261,25716,0
add-m,1,10000,20000,13342250,667,0
add-m,2,10000,40000,15285731,382,0
add-m,4,10000,80000,23903601,298,0
add-m,8,10000,160000,34269775,214,0
add-m,12,10000,240000,55386354,230,0
add-c,1,10000,20000,5582897,279,0
add-c,2,10000,40000,6155395,153,0
add-c,4,10000,80000,10739117,134,0
add-c,8,10000,160000,25289286,158,0
add-c,12,10000,240000,28248836,117,0
add-s,1,10000,20000,360699,18,0
add-s,2,10000,40000,4664134,116,0
add-s,4,10000,80000,15095947,188,0
add-s,8,10000,160000,46613249,291,0
add-s,12,10000,240000,93552246,389,0
