list-d-none,4,1,1,12,147292,12274,0
list-d-none,4,2,1,24,179910,7496,0
list-d-none,4,4,1,48,157356,3278,0
list-d-none,4,8,1,96,190275,1982,0
list-d-none,8,1,1,24,246248,10260,0
list-d-none,8,2,1,48,284595,5929,0
list-d-none,8,4,1,96,254283,2648,0
list-d-none,8,8,1,192,304702,1586,0
list-d-none,12,1,1,36,376370,10454,0
list-d-none,12,2,1,72,413965,5749,0
list-d-none,12,8,1,288,424516,1474,0
list-dl-none,2,1,1,6,89722,14953,0
list-dl-none,2,2,1,12,138042,11503,0
list-dl-none,2,4,1,24,110401,4600,0
list-dl-none,2,8,1,48,154660,3222,0
list-dl-none,2,16,1,96,239421,2493,0
list-dl-none,4,1,1,12,188967,15747,0
list-dl-none,4,2,1,24,152790,6366,0
list-dl-none,4,4,1,48,186114,3877,0
list-dl-none,4,8,1,96,185139,1928,0
list-dl-none,4,16,1,192,1078470,5617,0
list-dl-none,8,2,1,48,259106,5398,0
list-dl-none,8,4,1,96,282927,2947,0
list-dl-none,8,16,1,384,641709,1671,0
list-dl-none,12,2,1,72,393153,5460,0
list-il-none,2,1,1,6,132816,22136,0
list-il-none,2,2,1,12,103465,8622,0
list-il-none,2,4,1,24,116468,4852,0
list-il-none,2,8,1,48,196843,4100,0
list-il-none,2,16,1,96,234801,2445,0
list-il-none,4,1,1,12,124445,10370,0
list-il-none,4,2,1,24,163461,6810,0
list-il-none,4,8,1,96,230490,2400,0
list-il-none,12,1,1,36,333566,9265,0
list-il-none,12,2,1,72,386417,5366,0
list-il-none,12,4,1,144,389025,2701,0
list-i-m,12,32,1,1152,2849916,2473,22287
list-d-m,12,32,1,1152,2808402,2437,19901
list-il-m,12,32,1,1152,20736529,18000,129130
list-dl-m,12,32,1,1152,17965644,15595,111836
list-i-s,12,32,1,1152,2032623,1764,11297
list-d-s,12,32,1,1152,2004378,1739,8134
list-il-s,12,32,1,1152,20965109,18198,149048
list-dl-s,12,32,1,1152,15452350,13413,93468
list-none-none,1,1000,1,3000,5424064,1808,0
list-none-m,1,1000,1,3000,5735517,1911,26
list-none-m,2,1000,1,6000,27998267,4666,4672
list-none-m,4,1000,1,12000,105702408,8808,25246
list-none-m,8,1000,1,24000,372298125,15512,101333
list-none-m,12,1000,1,36000,839963601,23332,238527
list-none-m,16,1000,1,48000,1369811948,28537,374675
list-none-m,24,1000,1,72000,3430551393,47646,937347
list-none-s,1,1000,1,3000,5706201,1902,24
list-none-s,2,1000,1,6000,19998828,3333,2763
list-none-s,4,1000,1,12000,58108524,4842,10535
list-none-s,8,1000,1,24000,198284118,8261,37922
list-none-s,12,1000,1,36000,446963128,12415,94762
list-none-s,16,1000,1,48000,1022300738,21297,217301
list-none-s,24,1000,1,72000,6517745846,90524,1825112
list-none-none,1,10,1,30,131158,4371,0
list-none-none,1,100,1,300,208580,695,0
list-none-none,1,1000,1,3000,5517784,1839,0
list-none-none,1,10000,1,30000,528682545,17622,0
list-none-none,1,20000,1,60000,2679221587,44653,0
list-none-none,2,1,1,6,137098,22849,0
list-none-none,2,10,1,60,119373,1989,0
list-none-none,2,100,1,600,644502,1074,0
list-none-none,8,1,1,24,311037,12959,0
list-none-none,12,1,1,36,489721,13603,0
list-i-none,2,1,1,6,137747,22957,0
list-i-none,2,2,1,12,150749,12562,0
list-i-none,2,4,1,24,119835,4993,0
list-i-none,2,8,1,48,170941,3561,0
list-i-none,2,32,1,192,208390,1085,0
list-i-none,4,1,1,12,133073,11089,0
list-i-none,4,2,1,24,162219,6759,0
list-i-none,4,4,1,48,148505,3093,0
list-i-none,8,1,1,24,285853,11910,0
list-i-none,8,2,1,48,293512,6114,0
list-i-none,12,1,1,36,419187,11644,0
list-i-none,12,4,1,144,377182,2619,0
list-d-none,2,1,1,6,139667,23277,0
list-d-none,2,2,1,12,137786,11482,0
list-d-none,2,4,1,24,143609,5983,0
list-d-none,2,16,1,96,158874,1654,0
list-d-none,2,32,1,192,166699,868,0
list-d-none,4,1,1,12,192156,16013,0
list-d-none,4,2,1,24,171215,7133,0
list-d-none,8,1,1,24,282501,11770,0
list-d-none,8,2,1,48,266169,5545,0
list-d-none,12,1,1,36,399000,11083,0
list-d-none,12,2,1,72,361525,5021,0
list-dl-none,2,1,1,6,129492,21582,0
list-dl-none,2,2,1,12,148834,12402,0
list-dl-none,2,4,1,24,139680,5820,0
list-dl-none,2,8,1,48,165735,3452,0
list-dl-none,2,16,1,96,259387,2701,0
list-dl-none,2,32,1,192,613904,3197,0
list-dl-none,4,1,1,12,169445,14120,0
list-dl-none,4,2,1,24,168788,7032,0
list-dl-none,4,4,1,48,168498,3510,0
list-dl-none,4,8,1,96,186447,1942,0
list-dl-none,8,1,1,24,242506,10104,0
list-dl-none,8,32,1,768,1924784,2506,0
list-dl-none,12,2,1,72,371948,5165,0
list-il-none,2,1,1,6,104330,17388,0
list-il-none,2,2,1,12,95000,7916,0
list-il-none,2,4,1,24,145607,6066,0
list-il-none,2,8,1,48,203148,4232,0
list-il-none,2,16,1,96,254670,2652,0
list-il-none,2,32,1,192,563954,2937,0
list-il-none,4,1,1,12,167758,13979,0
list-il-none,4,2,1,24,170579,7107,0
list-il-none,4,4,1,48,175994,3666,0
list-il-none,12,1,1,36,424610,11794,0
list-il-none,12,2,1,72,381986,5305,0
list-i-m,12,32,1,1152,2846751,2471,21642
list-d-m,12,32,1,1152,2742146,2380,19281
list-il-m,12,32,1,1152,21418142,18592,146314
list-dl-m,12,32,1,1152,17793928,15446,103519
list-i-s,12,32,1,1152,2544955,2209,19117
list-d-s,12,32,1,1152,2274097,1974,13931
list-il-s,12,32,1,1152,19202968,16669,130587
list-dl-s,12,32,1,1152,20213917,17546,149255
list-none-none,1,1000,1,3000,5491974,1830,0
list-none-m,1,1000,1,3000,5529700,1843,26
list-none-m,2,1000,1,6000,27573257,4595,4602
list-none-m,4,1000,1,12000,98938795,8244,24439
list-none-m,8,1000,1,24000,347117363,14463,96792
list-none-m,12,1000,1,36000,812555881,22570,231523
list-none-m,16,1000,1,48000,1528124403,31835,441624
list-none-m,24,1000,1,72000,3797228404,52739,1098152
list-none-s,1,1000,1,3000,5740374,1913,23
list-none-s,2,1000,1,6000,14456889,2409,1272
list-none-s,4,1000,1,12000,70108228,5842,11618
list-none-s,8,1000,1,24000,137667246,5736,21224
list-none-s,12,1000,1,36000,253722225,7047,42586
list-none-s,16,1000,1,48000,1296360687,27007,304790
list-none-s,24,1000,1,72000,1739656716,24161,364650
